access,array_size,bits,default,default_changed,description,flag,invalid,map_offset,max,min,name,permission,read_permission,readable,reserved,resolved_access,resolved_array_size,resolved_bit_offset,resolved_bits,resolved_default,resolved_max,resolved_min,resolved_offset,resolved_read_permission,resolved_total_size,resolved_type,resolved_type_size,resolved_write_permission,type,use_bitfields,use_defines,use_enums,writable,write_permission
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1067,,,trace.value[11],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1069,,,trace.value[12],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1071,,,trace.value[13],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1073,,,trace.value[14],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1075,,,trace.value[15],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1077,,,trace.value[16],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1079,,,trace.value[17],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1081,,,trace.value[18],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1083,,,trace.value[19],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1085,,,trace.value[20],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1087,,,trace.value[21],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1089,,,trace.value[22],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1091,,,trace.value[23],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1093,,,trace.value[24],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1095,,,trace.value[25],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1097,,,trace.value[26],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1099,,,trace.value[27],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1101,,,trace.value[28],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1103,,,trace.value[29],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1105,,,trace.value[30],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1107,,,trace.value[31],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1109,,,trace.value[32],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1111,,,trace.value[33],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1113,,,trace.value[34],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1115,,,trace.value[35],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1117,,,trace.value[36],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1119,,,trace.value[37],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1121,,,trace.value[38],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1123,,,trace.value[39],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1125,,,trace.value[40],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1127,,,trace.value[41],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1129,,,trace.value[42],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1131,,,trace.value[43],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1133,,,trace.value[44],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1135,,,trace.value[45],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1137,,,trace.value[46],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1139,,,trace.value[47],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1141,,,trace.value[48],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1143,,,trace.value[49],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1145,,,trace.value[50],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1147,,,trace.value[51],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1149,,,trace.value[52],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1151,,,trace.value[53],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1153,,,trace.value[54],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1155,,,trace.value[55],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1157,,,trace.value[56],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1159,,,trace.value[57],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1161,,,trace.value[58],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1163,,,trace.value[59],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1165,,,trace.value[60],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1167,,,trace.value[61],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1169,,,trace.value[62],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1171,,,trace.value[63],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1173,,,trace.value[64],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1175,,,trace.value[65],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1177,,,trace.value[66],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1179,,,trace.value[67],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1181,,,trace.value[68],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1183,,,trace.value[69],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1185,,,trace.value[70],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1187,,,trace.value[71],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1189,,,trace.value[72],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1191,,,trace.value[73],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1193,,,trace.value[74],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1195,,,trace.value[75],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1197,,,trace.value[76],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1199,,,trace.value[77],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1201,,,trace.value[78],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1203,,,trace.value[79],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1205,,,trace.value[80],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1207,,,trace.value[81],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1209,,,trace.value[82],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1211,,,trace.value[83],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1213,,,trace.value[84],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1215,,,trace.value[85],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1217,,,trace.value[86],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1219,,,trace.value[87],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1221,,,trace.value[88],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1223,,,trace.value[89],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1225,,,trace.value[90],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1227,,,trace.value[91],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1229,,,trace.value[92],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1231,,,trace.value[93],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1233,,,trace.value[94],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1235,,,trace.value[95],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1237,,,trace.value[96],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1239,,,trace.value[97],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1241,,,trace.value[98],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1243,,,trace.value[99],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1245,,,trace.value[100],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1247,,,trace.value[101],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1249,,,trace.value[102],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1251,,,trace.value[103],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1253,,,trace.value[104],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1255,,,trace.value[105],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1257,,,trace.value[106],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1259,,,trace.value[107],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1261,,,trace.value[108],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1263,,,trace.value[109],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1265,,,trace.value[110],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1267,,,trace.value[111],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1269,,,trace.value[112],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1271,,,trace.value[113],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1273,,,trace.value[114],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1275,,,trace.value[115],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1277,,,trace.value[116],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1279,,,trace.value[117],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1281,,,trace.value[118],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1283,,,trace.value[119],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1285,,,trace.value[120],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1287,,,trace.value[121],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1289,,,trace.value[122],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1291,,,trace.value[123],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1293,,,trace.value[124],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1295,,,trace.value[125],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1297,,,trace.value[126],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The value of the event - 0:falling edge interrupt - 1:rising edge interrupt,,,1299,,,trace.value[127],interface,[0],False,,0,128,,,,,,260,0,256,uint16_t,2,0,uint16_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1301,,,trace.tick[0],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1305,,,trace.tick[1],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1309,,,trace.tick[2],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1313,,,trace.tick[3],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1317,,,trace.tick[4],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1321,,,trace.tick[5],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1325,,,trace.tick[6],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1329,,,trace.tick[7],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1333,,,trace.tick[8],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1337,,,trace.tick[9],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1341,,,trace.tick[10],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1345,,,trace.tick[11],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1349,,,trace.tick[12],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1353,,,trace.tick[13],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1357,,,trace.tick[14],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1361,,,trace.tick[15],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1365,,,trace.tick[16],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
